Gender,Weapon,Season,Competition,Round,Fencer1 Name,Fencer1 Nation,Fencer1 Score,Fencer1 Winner,Fencer2 Name,Fencer2 Nation,Fencer2 Score,Fencer2 Winner,Referees
men,sabre,2023,Coupe du Monde,A128,STASIAK Olaf,POL,12,False,DRAGOMIR George,ROU,15,True,Ref KOSA Miklos HUN
men,sabre,2023,Coupe du Monde,A128,ALPAIDZE Mikhail,GEO,14,False,CIDU Matei,ROU,15,True,Ref DYAOKOKIN Yevgeniy KAZ
men,sabre,2023,Coupe du Monde,A128,MIGNUZZI Giacomo,ITA,15,True,TCHEISHVILI Nikoloz,GEO,12,False,Ref VALIYEV Fikrat AZE
men,sabre,2023,Coupe du Monde,A128,PLATONOV Bogdan,UKR,9,False,SEITZ Tom,FRA,15,True,Ref MILENCHEV Vasil BUL
men,sabre,2023,Coupe du Monde,A128,REPETTI Giovanni,ITA,15,True,LAMBERT Maxence,FRA,6,False,Ref DYAOKOKIN Yevgeniy KAZ
men,sabre,2023,Coupe du Monde,A128,ALBAQAMI Saad,KSA,9,False,BOHOVIN Bohdan,UKR,15,True,Ref VALIYEV Fikrat AZE
men,sabre,2023,Coupe du Monde,A128,YAGODKA Andriy,UKR,15,True,STATSENKO Oleksiy,UKR,11,False,Ref MARTILOTTI Luigi ITA
men,sabre,2023,Coupe du Monde,A128,WEBB Jonathan,GBR,15,True,MATEEV Andri Nikolaysson,ISL,7,False,Ref DYAOKOKIN Yevgeniy KAZ
men,sabre,2023,Coupe du Monde,A128,FERJANI Ahmed,TUN,15,True,KACZKOWSKI Krzysztof,POL,14,False,Ref VALIYEV Fikrat AZE
men,sabre,2023,Coupe du Monde,A128,RIKITAKE Yuto,JPN,15,True,PARK Sangwon,KOR,13,False,Ref MILENCHEV Vasil BUL
men,sabre,2023,Coupe du Monde,A128,TSUBO Hayato,JPN,15,True,YOSHIDA Tamon,JPN,11,False,Ref DYAOKOKIN Yevgeniy KAZ
men,sabre,2023,Coupe du Monde,A128,DOLEGIEWICZ Filip,USA,15,True,KAKAURIDZE Goga,GEO,9,False,Ref MARTILOTTI Luigi ITA
men,sabre,2023,Coupe du Monde,A128,ARCHVADZE Vakhtangi,GEO,15,True,BOUREAU Paco,FRA,11,False,Ref VALIYEV Fikrat AZE
men,sabre,2023,Coupe du Monde,A128,LIN Xiao,CHN,12,False,WILLIAMS Grant,USA,15,True,Ref PRYIEMKA Valery AIN_
men,sabre,2023,Coupe du Monde,A128,SINGH Karan Singh,IND,15,True,ALQUDIHI Ahmed,KSA,8,False,Ref BEN CHAABENE Iheb TUN
men,sabre,2023,Coupe du Monde,A128,KATO Hibiki,JPN,15,True,BAZADZE Beka,GEO,8,False,Ref DOUVIS Andreas GRE
men,sabre,2023,Coupe du Monde,A128,SRINUALNAD Voragun,THA,11,False,GELINAS Marc,CAN,15,True,Ref ATTAR COHEN Adriana ARG
men,sabre,2023,Coupe du Monde,A128,PECH Miklos,HUN,14,False,MASTRULLO Marco,ITA,15,True,Ref BEN CHAABENE Iheb TUN
men,sabre,2023,Coupe du Monde,A128,GEMESI Csanad,HUN,15,True,DUBARRY Baptiste,FRA,12,False,Ref DOUVIS Andreas GRE
men,sabre,2023,Coupe du Monde,A128,ZEA Gibran,MEX,15,True,ELARABY Mazen,EGY,10,False,Ref PRYIEMKA Valery AIN_
men,sabre,2023,Coupe du Monde,A128,FLOREZ Carlos,ESP,15,True,KUMARESAN PADMA Gisho Nidhi,IND,14,False,Ref BEN CHAABENE Iheb TUN
men,sabre,2023,Coupe du Monde,A128,WONG Tzer Chyuan,MAS,8,False,MOATAZ Adham,EGY,15,True,Ref DOUVIS Andreas GRE
men,sabre,2023,Coupe du Monde,A128,RAHBARI Mohammad,IRI,15,True,FOTOUHI Mohammad,IRI,9,False,Ref ATTAR COHEN Adriana ARG
men,sabre,2023,Coupe du Monde,A128,MADRIGAL Santiago,ESP,11,False,ALMUTAIRI Adel,KSA,15,True,Ref BEN CHAABENE Iheb TUN
men,sabre,2023,Coupe du Monde,A128,GARRIGUE Remi,FRA,10,False,MACKIEWICZ Andrew,USA,15,True,Ref DOUVIS Andreas GRE
men,sabre,2023,Coupe du Monde,A64,MARTINE Thomas,FRA,15,True,ALAMR Mohammed,KSA,5,False,Ref CHICHON Vanesa ESP
men,sabre,2023,Coupe du Monde,A64,CAVALIERE Dario,ITA,15,True,BIBI Eliott,FRA,10,False,Ref SASADA Ken-Ichi JPN
men,sabre,2023,Coupe du Monde,A64,CHAN Lok Hei Royce,HKG,11,False,BONAH Luis,GER,15,True,Ref DYAOKOKIN Yevgeniy KAZ
men,sabre,2023,Coupe du Monde,A64,HA Hansol,KOR,15,True,YAMAN Furkan,TÜR,13,False,Ref ATTAR COHEN Adriana ARG
men,sabre,2023,Coupe du Monde,A64,DODDO Andrew,USA,15,True,THOMPSON Khalil,USA,4,False,Ref SASADA Ken-Ichi JPN
men,sabre,2023,Coupe du Monde,A64,ILIASZ Nicolas,HUN,7,False,TSAP Yuriy,UKR,15,True,Ref DYAOKOKIN Yevgeniy KAZ
men,sabre,2023,Coupe du Monde,A64,HORVATH Gergo,HUN,15,True,KEMPF Lorenz,GER,14,False,Ref CHICHON Vanesa ESP
men,sabre,2023,Coupe du Monde,A64,RABB Krisztian,HUN,15,True,SHEN Chenpeng,CHN,10,False,Ref SASADA Ken-Ichi JPN
men,sabre,2023,Coupe du Monde,A64,DESROSIERS Olivier,CAN,10,False,KIM Jaewon,KOR,15,True,Ref KOSA Miklos HUN
men,sabre,2023,Coupe du Monde,A64,DAI Rui,CHN,6,False,FERNANDEZ BLANCO Oscar,ESP,15,True,Ref DOUVIS Andreas GRE
men,sabre,2023,Coupe du Monde,A64,AYMURATOV Musa,UZB,15,True,AILINCA Rares,ROU,8,False,Ref PEYKARARA Reza IRI
men,sabre,2023,Coupe du Monde,A64,ZMAU Alexandru,ROU,15,True,LUKASHENKO Darii,UKR,10,False,Ref KOSA Miklos HUN
men,sabre,2023,Coupe du Monde,A64,HRYCIUK Szymon,POL,15,True,NABIYEV Zhanat,KAZ,9,False,Ref COSTANZO Vincenzo ITA
men,sabre,2023,Coupe du Monde,A64,COHEN Josef,USA,10,False,SEEFELD Eric Simon,GER,15,True,Ref PEYKARARA Reza IRI
men,sabre,2023,Coupe du Monde,A64,HOSHINO Kento,JPN,6,False,BONSANTO Francesco,ITA,15,True,Ref KOSA Miklos HUN
men,sabre,2023,Coupe du Monde,A64,DRAGOMIR George,ROU,15,True,SARKISSYAN Artyom,KAZ,14,False,Ref DOUVIS Andreas GRE
men,sabre,2023,Coupe du Monde,A64,TEODOSIU Iulian,ROU,15,True,CIDU Matei,ROU,5,False,Ref MARTILOTTI Luigi ITA
men,sabre,2023,Coupe du Monde,A64,MIGNUZZI Giacomo,ITA,5,False,SEITZ Tom,FRA,15,True,Ref MILENCHEV Vasil BUL
men,sabre,2023,Coupe du Monde,A64,REPETTI Giovanni,ITA,15,True,BOHOVIN Bohdan,UKR,6,False,Ref MOELLER Tom GER
men,sabre,2023,Coupe du Monde,A64,YAGODKA Andriy,UKR,15,True,ALSHAMLAN Yousef,KUW,11,False,Ref MILENCHEV Vasil BUL
men,sabre,2023,Coupe du Monde,A64,KOKUBO Mao,JPN,15,True,WEBB Jonathan,GBR,6,False,Ref BEN CHAABENE Iheb TUN
men,sabre,2023,Coupe du Monde,A64,FERJANI Ahmed,TUN,15,True,RIKITAKE Yuto,JPN,13,False,Ref MOELLER Tom GER
men,sabre,2023,Coupe du Monde,A64,TSUBO Hayato,JPN,11,False,DOLEGIEWICZ Filip,USA,15,True,Ref MARTILOTTI Luigi ITA
men,sabre,2023,Coupe du Monde,A64,ARCHVADZE Vakhtangi,GEO,15,True,BAHER ARASBARAN Farzad,IRI,13,False,Ref MILENCHEV Vasil BUL
men,sabre,2023,Coupe du Monde,A64,KINDLER Frederic,GER,12,False,WILLIAMS Grant,USA,15,True,Ref SOYER-MALHERBE Thibault FRA
men,sabre,2023,Coupe du Monde,A64,SINGH Karan Singh,IND,11,False,KATO Hibiki,JPN,15,True,Ref BEREUTER Roman AUT
men,sabre,2023,Coupe du Monde,A64,GELINAS Marc,CAN,13,False,MASTRULLO Marco,ITA,15,True,Ref VALIYEV Fikrat AZE
men,sabre,2023,Coupe du Monde,A64,GEMESI Csanad,HUN,15,True,DECSI Tamas,HUN,7,False,Ref DECKER Laura USA
men,sabre,2023,Coupe du Monde,A64,YILDIRIM Enver,TÜR,15,True,ZEA Gibran,MEX,7,False,Ref SOYER-MALHERBE Thibault FRA
men,sabre,2023,Coupe du Monde,A64,FLOREZ Carlos,ESP,8,False,MOATAZ Adham,EGY,15,True,Ref MOELLER Tom GER
men,sabre,2023,Coupe du Monde,A64,RAHBARI Mohammad,IRI,15,True,ALMUTAIRI Adel,KSA,9,False,Ref DYAOKOKIN Yevgeniy KAZ
men,sabre,2023,Coupe du Monde,A64,MACKIEWICZ Andrew,USA,15,True,URSACHI Razvan,ROU,13,False,Ref BEREUTER Roman AUT
men,epee,2023,Coupe du Monde,A256,CHONG Christopher,USA,12,False,JEAN JOSEPH Kendrick,FRA,15,True,Ref PAPP Zsolt SUI
men,epee,2023,Coupe du Monde,A256,PAVLIK Matyas,CZE,7,False,JORGENSEN Patrick,DEN,15,True,Ref TURDIKULOVA Dilorom UZB
men,epee,2023,Coupe du Monde,A256,BRUNOLD Bruce,SUI,15,True,LEE Simon Renjie,SGP,13,False,Ref AFSHAR GHASSEMI  Karan IRI
men,epee,2023,Coupe du Monde,A256,MARKOTA Vedran,CRO,14,True,ROUSSEL Thomas,CIV,13,False,Ref BEUGNETTE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,EWART Stephen,USA,9,False,YAMADA Masaru,JPN,15,True,Ref PAPP Zsolt SUI
men,epee,2023,Coupe du Monde,A256,TAURIAINEN Topias,FIN,15,True,VINES Sven,SUI,11,False,Ref TURDIKULOVA Dilorom UZB
men,epee,2023,Coupe du Monde,A256,ISHII Takaaki,JPN,15,True,FEDOTOV Alexandr,KAZ,12,False,Ref AFSHAR GHASSEMI  Karan IRI
men,epee,2023,Coupe du Monde,A256,SON Minseong,KOR,12,False,WANG Zijie,CHN,15,True,Ref BEUGNETTE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,NAGY David,HUN,15,True,WANG Kevin De-Tai,CAN,8,False,Ref PAPP Zsolt SUI
men,epee,2023,Coupe du Monde,A256,SANER Harry,RSA,11,False,TOBIAS Erik,EST,15,True,Ref TURDIKULOVA Dilorom UZB
men,epee,2023,Coupe du Monde,A256,BOBROV Ilian,EST,9,False,ALLEGRE Paul,FRA,15,True,Ref AFSHAR GHASSEMI  Karan IRI
men,epee,2023,Coupe du Monde,A256,YEUNG Kwan Pui,HKG,15,True,POULIQUEN Nicolas,CAN,8,False,Ref BEUGNETTE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,ESKOV Ruslan,EST,15,True,BALCAR Josef,CZE,10,False,Ref PAPP Zsolt SUI
men,epee,2023,Coupe du Monde,A256,GAVALDA Eugeni,ESP,6,False,KOVACS Gergely,HUN,15,True,Ref TURDIKULOVA Dilorom UZB
men,epee,2023,Coupe du Monde,A256,METRAILLER Clement,SUI,15,True,BROOKE Alec,GBR,6,False,Ref AFSHAR GHASSEMI  Karan IRI
men,epee,2023,Coupe du Monde,A256,BUTA Levente,HUN,15,True,HUANG Zhongming,CHN,9,False,Ref BEUGNETTE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,CAPEK Martin,CZE,15,True,HANINA Saar,ISR,11,False,Ref PAPP Zsolt SUI
men,epee,2023,Coupe du Monde,A256,SERTAY Yerlik,KAZ,15,True,LOPEZ CORAZON Diego,ESP,7,False,Ref TURDIKULOVA Dilorom UZB
men,epee,2023,Coupe du Monde,A256,IBANEZ Alvaro,ESP,15,True,CASTILLO GUTIERREZ Juan Andres,COL,6,False,Ref AFSHAR GHASSEMI  Karan IRI
men,epee,2023,Coupe du Monde,A256,PAGANELLI Marco,ITA,15,True,ZAWROTNIAK Radoslaw,POL,14,False,Ref BEUGNETTE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,KIM Chanwoo,KOR,9,False,PRIINITS Sten,EST,15,True,Ref GEROSSIDERIS Efstathios GRE
men,epee,2023,Coupe du Monde,A256,BARTHELEMY Arnaud,CAN,4,False,ROMERO Juan Pedro,ESP,15,True,Ref CIVIERO-AIVANO Ambre SUI
men,epee,2023,Coupe du Monde,A256,DAGANI Elia,SUI,15,True,KOSHMAN Nikita,UKR,9,False,Ref KOVRIJNYKH Andrei RSA
men,epee,2023,Coupe du Monde,A256,WAI Tsz Ho,HKG,3,False,PAOLINI Giacomo,ITA,15,True,Ref BALOGH Reka ROU
men,epee,2023,Coupe du Monde,A256,MESSIEN Alexis,FRA,12,False,KIM Jaewon,KOR,15,True,Ref BOROSAK Mirna CRO
men,epee,2023,Coupe du Monde,A256,MURAYAMA Kentaro,JPN,15,True,FRIDMAN Daniel,ISR,12,False,Ref CIVIERO-AIVANO Ambre SUI
men,epee,2023,Coupe du Monde,A256,JUNG Seungho,KOR,15,True,TARANENKO Yuriy,UKR,8,False,Ref KOVRIJNYKH Andrei RSA
men,epee,2023,Coupe du Monde,A256,CROOK Lachlan,AUS,11,False,HEINZER Max,SUI,15,True,Ref BALOGH Reka ROU
men,epee,2023,Coupe du Monde,A256,EL HAOUARI Abdelkarim,MAR,14,False,MOHSEN Mahmoud,EGY,15,True,Ref HENKELMANN Matthias GER
men,epee,2023,Coupe du Monde,A256,RAMIREZ Yeisser,USA,9,False,PETROV Roman,KGZ,15,True,Ref BOROSAK Mirna CRO
men,epee,2023,Coupe du Monde,A256,JENSEN August Lindstroem,DEN,3,False,HASANOV Ruslan,AZE,15,True,Ref CIVIERO-AIVANO Ambre SUI
men,epee,2023,Coupe du Monde,A256,PRINZ Niklas,LUX,11,False,ELGENDY Ahmed,EGY,15,True,Ref KOVRIJNYKH Andrei RSA
men,epee,2023,Coupe du Monde,A256,COLLIN Theo,FRA,15,True,SVENSSON Jonathan,SWE,8,False,Ref BALOGH Reka ROU
men,epee,2023,Coupe du Monde,A256,KOMATA Akira,JPN,15,True,TOMAN Jan,CZE,5,False,Ref HENKELMANN Matthias GER
men,epee,2023,Coupe du Monde,A256,KYKKANEN Robert,FIN,12,False,FRAZAO Filipe,POR,15,True,Ref BOROSAK Mirna CRO
men,epee,2023,Coupe du Monde,A256,MA Segeon,KOR,15,True,ZHANG Xinkun,CHN,11,False,Ref CIVIERO-AIVANO Ambre SUI
men,epee,2023,Coupe du Monde,A256,KOLANCZYK Wojciech,POL,15,True,NOGANOWICZ Karol,POL,13,False,Ref KOVRIJNYKH Andrei RSA
men,epee,2023,Coupe du Monde,A256,IMREK Samuel,USA,15,True,ELSAYED Ahmed,EGY,8,False,Ref BALOGH Reka ROU
men,epee,2023,Coupe du Monde,A256,CACERES CASTELLANOS Mario Estiben,COL,14,False,LIMARDO Jesus,VEN,15,True,Ref BOROSAK Mirna CRO
men,epee,2023,Coupe du Monde,A256,LEE Jungham,KOR,15,True,DIABATE Keletigui Julien,MLI,11,False,Ref CIVIERO-AIVANO Ambre SUI
men,epee,2023,Coupe du Monde,A256,DJATSUK Filipp,EST,15,True,WALMSLEY Joseph,GBR,9,False,Ref KOVRIJNYKH Andrei RSA
men,epee,2023,Coupe du Monde,A256,STANKEVYCH Volodymyr,UKR,15,True,RUSSELL James,GBR,8,False,Ref BALOGH Reka ROU
men,epee,2023,Coupe du Monde,A256,DERKSEN Ruben,NED,12,True,BEUGRE Bedi Paul Alex,CIV,6,False,Ref HENKELMANN Matthias GER
men,epee,2023,Coupe du Monde,A256,TYMOSHENKO Ruslan,UKR,14,False,SHABAN Mohanad,EGY,15,True,Ref VANDENBERK Florian BEL
men,epee,2023,Coupe du Monde,A256,SINGH Udaivir,IND,15,True,COOPER Matthew,GBR,11,False,Ref JAHNKE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,HOIDA Daniil,UKR,8,False,EL KORD Houssam,MAR,15,True,Ref AMEZ-DROZ Leon SUI
men,epee,2023,Coupe du Monde,A256,FAFARD Fynn,CAN,15,True,ARMALEO Filippo,ITA,14,False,Ref GEROSSIDERIS Efstathios GRE
men,epee,2023,Coupe du Monde,A256,BODOCZI Nikolaus,GER,11,True,WHITE Sean,USA,10,False,Ref AULAR Aleska VEN
men,epee,2023,Coupe du Monde,A256,ROUBAILO Niels,NED,9,False,BUZZACCHINO Gianpaolo,ITA,15,True,Ref VANDENBERK Florian BEL
men,epee,2023,Coupe du Monde,A256,RUBES Martin,CZE,15,True,FURUTA Ikuo,JPN,10,False,Ref JAHNKE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,AL ZAROONI Khalifa,UAE,7,False,FENYVESI Csaba,HUN,15,True,Ref AMEZ-DROZ Leon SUI
men,epee,2023,Coupe du Monde,A256,HAURI Ian,SUI,15,True,TORRES SOLANO Inigo,ESP,6,False,Ref GEROSSIDERIS Efstathios GRE
men,epee,2023,Coupe du Monde,A256,KRASNIUK Mykhailo,UKR,10,False,SANCHEZ-LETHEM Paul James,GBR,15,True,Ref AULAR Aleska VEN
men,epee,2023,Coupe du Monde,A256,SCHUHMANN Jan,AUT,10,False,LIMARDO Francisco,VEN,15,True,Ref VANDENBERK Florian BEL
men,epee,2023,Coupe du Monde,A256,HERZBERG Fabian,GER,10,False,FAVRE Hadrien,SUI,15,True,Ref JAHNKE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,NURMATOV Javokhirbek,UZB,15,True,GARCIA MIGUEL Daniel,ESP,13,False,Ref AMEZ-DROZ Leon SUI
men,epee,2023,Coupe du Monde,A256,DUDUC Alex,SVK,15,True,SANTARELLI Andrea,ITA,12,False,Ref AULAR Aleska VEN
men,epee,2023,Coupe du Monde,A256,GAETANI Giulio,ITA,15,True,AL-FADAAQ Jaber,QAT,10,False,Ref VANDENBERK Florian BEL
men,epee,2023,Coupe du Monde,A256,KAM Chun Ho,HKG,6,False,HO Wai Hang,HKG,15,True,Ref JAHNKE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,SOCHA Jan,POL,10,True,BAKYTBEK UULU Ilim,KGZ,9,False,Ref HABLUTZEL-BURKI Gianna SUI
men,epee,2023,Coupe du Monde,A256,OYA Kensuke,JPN,8,False,ALHUSSAIN Ahmad Abbas I.,KSA,15,True,Ref GEROSSIDERIS Efstathios GRE
men,epee,2023,Coupe du Monde,A256,CAMPOS ZARATE Andres Felipe,COL,15,True,ALTAWEEL Hussain,KSA,9,False,Ref AULAR Aleska VEN
men,epee,2023,Coupe du Monde,A256,SVICHKAR Roman,UKR,15,True,KUMASHI Mihir,USA,7,False,Ref VANDENBERK Florian BEL
men,epee,2023,Coupe du Monde,A256,ELSOKKARY Ahmad,EGY,15,True,PIATTI Enrico,ITA,10,False,Ref JAHNKE Matthieu FRA
men,epee,2023,Coupe du Monde,A256,MAKIIENKO Ievgen,UKR,15,True,FONG Hoi Sun,HKG,4,False,Ref HABLUTZEL-BURKI Gianna SUI
men,epee,2023,Coupe du Monde,A256,COUFAL Frantisek,CZE,15,True,STALDER Leonard,SUI,6,False,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A256,BANYAI Zsombor,HUN,10,False,BITSCH Peter,GER,15,True,Ref SAKHVADZE David GEO
men,epee,2023,Coupe du Monde,A256,PAAVOLAINEN Jaakko,FIN,15,True,VUORINEN Niko,FIN,12,False,Ref ROGNON Nadia SUI
men,epee,2023,Coupe du Monde,A256,LAASIK Oliver,EST,15,True,THEODOROPOULOS Panagiotis,GRE,10,False,Ref HENKELMANN Matthias GER
men,epee,2023,Coupe du Monde,A256,ISKROV Svetlozar,BUL,15,True,HOCH Andre,GER,6,False,Ref KIAVUE Ella FRA
men,epee,2023,Coupe du Monde,A256,FAVRE Aurele,SUI,15,True,GONELL Gerard,ESP,7,False,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A256,HAYES Isaac,AUS,10,False,PUAH Zee Cher,SGP,15,True,Ref SAKHVADZE David GEO
men,epee,2023,Coupe du Monde,A256,FERNANDEZ CALLEJA Alvaro,ESP,15,True,LAU Ho Fung,HKG,14,False,Ref ROGNON Nadia SUI
men,epee,2023,Coupe du Monde,A256,ELSAYED Mahmoud,EGY,11,False,ALIMZHANOV Elmir,KAZ,14,True,Ref KIAVUE Ella FRA
men,epee,2023,Coupe du Monde,A256,BRINKMANN Marco,GER,15,True,JAVAKHISHVILI Georgii,GEO,14,False,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A256,NAKAJIMA Kou,JPN,14,False,CUPR Michal,CZE,15,True,Ref SAKHVADZE David GEO
men,epee,2023,Coupe du Monde,A256,TIMUROV Meyirkhan,UZB,13,True,KUSHNERIK Ethan,USA,12,False,Ref BUCHS Daniel SUI
men,epee,2023,Coupe du Monde,A256,NG Ting Hin,HKG,11,False,BESKIN Grigori,ISR,12,True,Ref GEROSSIDERIS Efstathios GRE
men,epee,2023,Coupe du Monde,A256,BERNARD Florian,BEL,5,False,NOLLNER Dylan,USA,15,True,Ref KIAVUE Ella FRA
men,epee,2023,Coupe du Monde,A256,FRENCH Dylan,CAN,13,False,SALM Markus,EST,15,True,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A256,ANDREWS Benjamin,GBR,15,True,JOHNSTON Calum,GBR,14,False,Ref SAKHVADZE David GEO
men,epee,2023,Coupe du Monde,A256,LUGONES RUGGERI Jesus Andres,ARG,15,True,PETKANTCHIN Samuel,BUL,7,False,Ref BUCHS Daniel SUI
men,epee,2023,Coupe du Monde,A256,ABED Hassan,KSA,6,False,GIANNOTTE Flavio,LUX,15,True,Ref HENKELMANN Matthias GER
men,epee,2023,Coupe du Monde,A256,YASSEEN Mohamed,EGY,14,False,XIU Yuhan,CHN,15,True,Ref KIAVUE Ella FRA
men,epee,2023,Coupe du Monde,A256,ROA RODRIGUEZ Hernando,COL,12,False,ISLAS FLYGARE Linus,SWE,15,True,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A256,JOSE Noelito,PHI,13,False,VILENSKY Dov Ber,ISR,14,True,Ref SAKHVADZE David GEO
men,epee,2023,Coupe du Monde,A256,TAFENAU Kasper,EST,15,True,ELGENDY Mohamed,EGY,8,False,Ref BUCHS Daniel SUI
men,epee,2023,Coupe du Monde,A128,GE Yilu,TPE,7,False,JEAN JOSEPH Kendrick,FRA,15,True,Ref PAPP Zsolt SUI
men,epee,2023,Coupe du Monde,A128,JORGENSEN Patrick,DEN,15,True,BRUNOLD Bruce,SUI,5,False,Ref KOVRIJNYKH Andrei RSA
men,epee,2023,Coupe du Monde,A128,YU Lefan,CHN,15,True,MARKOTA Vedran,CRO,10,False,Ref BUCHS Daniel SUI
men,epee,2023,Coupe du Monde,A128,YAMADA Masaru,JPN,15,True,OPANASENKO Andrii,UKR,11,False,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A128,SOMODY Soma,HUN,14,False,TAURIAINEN Topias,FIN,15,True,Ref PAPP Zsolt SUI
men,epee,2023,Coupe du Monde,A128,ISHII Takaaki,JPN,5,False,WANG Zijie,CHN,15,True,Ref KOVRIJNYKH Andrei RSA
men,epee,2023,Coupe du Monde,A128,NAGY David,HUN,15,True,TOBIAS Erik,EST,12,False,Ref BUCHS Daniel SUI
men,epee,2023,Coupe du Monde,A128,ALLEGRE Paul,FRA,11,False,OSMAN-TOUSON Maruan,HUN,14,True,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A128,TULEN Tristan,NED,15,True,YEUNG Kwan Pui,HKG,12,False,Ref PAPP Zsolt SUI
men,epee,2023,Coupe du Monde,A128,ESKOV Ruslan,EST,8,False,KOVACS Gergely,HUN,15,True,Ref KOVRIJNYKH Andrei RSA
men,epee,2023,Coupe du Monde,A128,BIELEC Maciej,POL,15,True,METRAILLER Clement,SUI,13,False,Ref BALOGH Reka ROU
men,epee,2023,Coupe du Monde,A128,BUTA Levente,HUN,7,True,MATSUMOTO Ryu,JPN,6,False,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A128,JURKA Jakub,CZE,15,True,CAPEK Martin,CZE,10,False,Ref PAPP Zsolt SUI
men,epee,2023,Coupe du Monde,A128,SERTAY Yerlik,KAZ,15,True,FAVA Alex,FRA,7,False,Ref KOVRIJNYKH Andrei RSA
men,epee,2023,Coupe du Monde,A128,IBANEZ Alvaro,ESP,14,False,PAGANELLI Marco,ITA,15,True,Ref BALOGH Reka ROU
men,epee,2023,Coupe du Monde,A128,PRIINITS Sten,EST,15,True,MAHRINGER Josef,AUT,9,False,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A128,FREILICH Yuval Shalom,ISR,9,False,ROMERO Juan Pedro,ESP,15,True,Ref HENKELMANN Matthias GER
men,epee,2023,Coupe du Monde,A128,DAGANI Elia,SUI,15,True,PAOLINI Giacomo,ITA,14,False,Ref GEROSSIDERIS Efstathios GRE
men,epee,2023,Coupe du Monde,A128,GORBACHUK Yevgeniy,UKR,7,False,KIM Jaewon,KOR,15,True,Ref BEUGNETTE Matthieu FRA
men,epee,2023,Coupe du Monde,A128,MURAYAMA Kentaro,JPN,8,False,BONFERRONI Gabriel,SUI,15,True,Ref KIAVUE Ella FRA
men,epee,2023,Coupe du Monde,A128,NG Ho Tin,HKG,15,True,JUNG Seungho,KOR,9,False,Ref HENKELMANN Matthias GER
men,epee,2023,Coupe du Monde,A128,HEINZER Max,SUI,14,True,MOHSEN Mahmoud,EGY,10,False,Ref GEROSSIDERIS Efstathios GRE
men,epee,2023,Coupe du Monde,A128,PETROV Roman,KGZ,15,True,HASANOV Ruslan,AZE,9,False,Ref BEUGNETTE Matthieu FRA
men,epee,2023,Coupe du Monde,A128,ELGENDY Ahmed,EGY,6,False,WECKERLE Tobias,GER,15,True,Ref KIAVUE Ella FRA
men,epee,2023,Coupe du Monde,A128,SARID Alon,ISR,15,True,COLLIN Theo,FRA,10,False,Ref HENKELMANN Matthias GER
men,epee,2023,Coupe du Monde,A128,KOMATA Akira,JPN,15,True,FRAZAO Filipe,POR,12,False,Ref GEROSSIDERIS Efstathios GRE
men,epee,2023,Coupe du Monde,A128,MA Segeon,KOR,15,True,KOLANCZYK Wojciech,POL,12,False,Ref BEUGNETTE Matthieu FRA
men,epee,2023,Coupe du Monde,A128,IMREK Samuel,USA,13,False,LUBIENIECKI Wojciech,POL,14,True,Ref KIAVUE Ella FRA
men,epee,2023,Coupe du Monde,A128,JEONG Seyun,KOR,15,True,LIMARDO Jesus,VEN,9,False,Ref HENKELMANN Matthias GER
men,epee,2023,Coupe du Monde,A128,LEE Jungham,KOR,10,False,BIRO Alexander,AUT,11,True,Ref GEROSSIDERIS Efstathios GRE
men,epee,2023,Coupe du Monde,A128,DJATSUK Filipp,EST,15,True,STANKEVYCH Volodymyr,UKR,12,False,Ref BEUGNETTE Matthieu FRA
men,epee,2023,Coupe du Monde,A128,DERKSEN Ruben,NED,15,True,ANTKIEWICZ Mateusz,POL,11,False,Ref KIAVUE Ella FRA
men,epee,2023,Coupe du Monde,A128,BAKOS Balint,HUN,15,True,SHABAN Mohanad,EGY,14,False,Ref BOROSAK Mirna CRO
men,epee,2023,Coupe du Monde,A128,SINGH Udaivir,IND,3,False,EL KORD Houssam,MAR,15,True,Ref AFSHAR GHASSEMI  Karan IRI
men,epee,2023,Coupe du Monde,A128,SIMMONS Ariel,USA,8,False,FAFARD Fynn,CAN,15,True,Ref SAKHVADZE David GEO
men,epee,2023,Coupe du Monde,A128,BODOCZI Nikolaus,GER,15,True,SHARLAIMOV Vadim,KAZ,11,False,Ref TURDIKULOVA Dilorom UZB
